Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,XOM,XOM,XOM,XOM,XOM,TLT,TLT,TLT,TLT,TLT,SPY,SPY,SPY,SPY,SPY
2021-08-09,23.3102,23.4018,22.9095,23.1198,54896775.0,72.5369,72.7325,71.9273,72.5511,22863586.0,23.331,23.524,23.0691,23.3518,15449656.0,21.6405,21.9418,20.3319,21.0934,70606286.0,9.7087,9.9901,9.6756,9.9447,48927335.0,172.3767,174.7116,170.4883,172.7444,9549385.0,133.4324,136.0195,132.5108,134.7591,47217387.0
2021-08-10,23.2144,23.4385,22.8895,23.0315,53550752.0,72.3903,73.2548,71.275,71.7196,29979232.0,23.3383,23.5475,23.1538,23.2511,13906720.0,21.154,21.4033,20.5904,20.8877,48945765.0,9.9155,10.0868,9.6246,9.7445,49776471.0,172.7573,176.7177,172.4043,175.4852,42959883.0,134.3017,137.0088,132.8109,133.265,132584892.0
2021-08-11,23.088,23.3582,22.2231,22.3129,393932555.0,71.9218,73.2472,70.3058,71.2058,20258106.0,23.2946,23.6408,22.7303,22.8195,64147001.0,20.9153,21.2804,20.2097,20.3898,139210521.0,9.7482,9.8745,9.3213,9.4015,123669260.0,174.6801,179.9645,172.756,179.4596,96000000.0,133.1801,133.5035,128.6332,130.2981,600000000.0
2021-08-12,22.3795,22.6838,22.0958,22.3529,47375004.0,71.3714,72.7481,70.5666,71.9868,51259974.0,22.7402,23.6629,22.5883,23.0595,25940262.0,20.3889,20.7022,20.3385,20.542,46008857.0,9.4013,9.5803,9.1201,9.1801,52103310.0,179.4828,181.3771,176.6998,178.0166,9824214.0,130.0822,131.79,126.3551,128.0174,366364919.0
2021-08-13,22.274,22.5168,21.7618,22.0614,130659338.0,71.8899,73.1678,71.158,71.5227,26931962.0,23.0264,23.3408,22.8337,23.0526,14627836.0,20.4857,21.1621,20.2652,20.6549,36031931.0,9.1652,9.2965,8.8744,8.9798,51829642.0,177.5185,183.2208,176.5019,182.1494,96000000.0,127.9728,128.2515,126.8148,127.163,95692852.0
2021-08-16,22.1426,22.2363,21.9932,22.0775,66616198.0,71.8973,72.708,70.7052,72.3891,38172244.0,23.1163,23.8624,23.0001,23.7775,113152177.0,20.5614,20.7204,20.3061,20.6035,26490821.0,8.9801,9.0527,8.8447,8.9771,11249517.0,181.5235,182.0972,171.2595,171.5427,96000000.0,126.2913,128.8971,126.0983,128.3335,86414458.0
2021-08-17,22.1009,22.3898,21.8739,22.2371,67390187.0,72.6958,73.4863,72.2268,72.7243,34643258.0,23.8018,23.9437,22.8759,23.723,14456807.0,20.6413,20.7559,19.7892,20.1583,86738975.0,8.9557,9.1612,8.8146,9.0414,24385347.0,172.0758,177.3023,170.7901,173.922,31027950.0,128.6399,128.9867,126.9231,128.1061,38478600.0
2021-08-18,22.2013,22.7606,21.8117,22.4274,63279985.0,73.2483,73.4478,70.9684,71.9701,43744491.0,23.7232,24.2954,23.4599,23.7705,12395815.0,20.1958,20.4351,19.939,20.0287,46250173.0,8.9982,9.1669,8.9235,8.9436,24461066.0,174.242,174.9739,171.9446,172.6165,20793096.0,128.088,129.8247,125.778,127.6166,57421319.0
2021-08-19,22.4368,22.7841,22.2261,22.5964,119861925.0,71.7466,73.0435,70.2163,71.3652,27991626.0,23.707,24.0412,23.2531,23.6237,15945920.0,20.042,20.1572,19.8455,19.9442,28424184.0,9.0157,9.0714,8.7123,8.7972,46402642.0,172.8563,177.2939,171.8753,175.7018,36387454.0,128.0574,128.2777,125.6673,126.5527,110582307.0
2021-08-20,22.7023,22.9085,22.0944,22.3481,95931628.0,71.3371,71.8471,69.4173,70.1352,59882098.0,23.4843,24.2577,23.236,23.7752,52192820.0,19.8179,20.0711,19.6996,19.9172,23509753.0,8.7794,8.7982,8.5925,8.6407,35939747.0,175.6041,179.1721,173.6879,177.832,33268994.0,126.5619,127.5657,124.6627,125.4563,118846938.0
2021-08-23,22.3867,22.9498,22.129,22.4668,41110590.0,70.0809,71.8835,68.9145,70.1465,21802107.0,23.7448,24.1449,23.4614,23.6295,17500537.0,19.6689,20.216,19.415,19.9846,33919583.0,8.6501,8.681,8.5226,8.5756,9510195.0,177.5719,181.7826,176.241,180.9805,59723511.0,125.5278,127.0814,123.9294,124.7953,76438594.0
2021-08-24,22.254,23.3057,21.9138,23.1014,465284648.0,70.8693,71.7088,69.8046,71.3989,49834659.0,23.6207,24.3226,22.9316,24.1232,43297983.0,19.9899,20.9366,19.7205,20.6063,135175531.0,8.6672,8.7397,8.5018,8.5722,9131395.0,181.66,182.586,180.4692,181.6696,14260359.0,124.4294,126.0516,123.3718,125.7639,91148719.0
2021-08-25,23.1924,23.2863,22.7136,22.8272,131091216.0,71.4017,72.0094,68.6399,70.166,89057273.0,23.9786,24.3479,23.3479,23.5114,119515677.0,20.4286,20.6686,20.1127,20.1786,95574887.0,8.5577,8.6564,8.4754,8.5702,8206923.0,181.7313,185.5895,180.007,183.5,12936166.0,125.335,126.1871,122.5304,124.2702,153767038.0
2021-08-26,22.9093,23.5526,22.4588,22.5779,138314054.0,70.5164,70.8825,69.5088,69.9344,18960544.0,23.516,23.9607,23.2687,23.4215,19416925.0,20.2089,20.6506,20.0932,20.2977,31437765.0,8.5864,8.6998,8.4883,8.6481,18866582.0,183.0848,184.3756,181.0788,183.7085,8736321.0,124.317,125.3135,122.8202,123.888,49691209.0
2021-08-27,22.5402,22.6336,22.1214,22.3363,130642050.0,70.2199,71.1744,68.4815,69.0499,34922722.0,23.4592,23.6747,23.0218,23.1155,36123935.0,20.4854,20.5517,19.7268,20.1166,36883437.0,8.7309,8.7671,8.6567,8.704,14617765.0,183.2485,184.9355,182.2591,183.9669,8293455.0,123.8888,124.4822,122.1469,123.094,56675111.0
2021-08-30,22.3478,22.8028,22.2228,22.4098,106368368.0,69.0271,70.0714,67.9492,68.8451,27091321.0,23.0501,23.1704,22.3582,22.8809,25638922.0,20.1481,20.422,19.099,19.6216,112852826.0,8.6454,8.8112,8.4597,8.6066,24061465.0,184.1112,185.4792,182.7921,185.0472,13049219.0,122.5225,122.8529,121.6558,122.0783,92022499.0
2021-08-31,22.421,22.563,21.8948,22.333,42798096.0,68.8602,69.6466,68.2112,69.0355,24416626.0,22.9188,23.1329,22.7839,23.0122,18849842.0,19.5812,19.9778,19.2118,19.4068,60006846.0,8.6538,8.864,8.585,8.7359,24896426.0,184.885,187.6772,184.4285,187.0219,33438477.0,122.4041,123.5781,121.0429,121.9108,49829839.0
2021-09-01,22.1389,22.4431,21.7604,22.0275,91840298.0,69.1778,70.1833,68.9681,69.2698,13670199.0,23.0382,23.0958,22.5236,22.9183,17188613.0,19.3111,19.3712,18.6042,18.8308,174871358.0,8.7438,8.8752,8.43,8.523,63522282.0,187.5095,189.4336,182.9356,187.1183,4133985.0,121.928,122.6696,120.0367,120.4512,142623420.0
2021-09-02,21.9886,22.1593,21.701,21.8841,60545905.0,69.6137,70.4816,68.8749,69.0047,21469536.0,22.8897,23.2861,22.6047,23.1765,41426402.0,18.7795,18.8256,18.7347,18.7694,32695795.0,8.5054,8.7876,8.4516,8.6538,33053065.0,187.1523,190.61,185.6331,189.6327,33294723.0,120.2785,121.7922,118.9287,120.9437,43301679.0
2021-09-03,21.8491,22.1256,21.8089,22.011,57121896.0,68.958,69.86,66.6483,67.1184,103222366.0,23.1371,23.1802,22.8626,23.1338,14760991.0,18.7661,19.0304,18.1916,18.893,45301700.0,8.6555,8.7272,8.5658,8.6394,11261076.0,189.0599,193.2385,187.9179,192.7859,60578223.0,120.6459,121.2349,120.2425,120.6842,48994514.0
2021-09-06,21.9956,22.1816,21.936,21.9895,48389527.0,66.9841,68.7427,66.7296,68.3881,83825622.0,23.1024,23.6196,22.4892,23.5143,60347375.0,18.989,19.2129,18.509,18.6196,72833906.0,8.6266,8.6702,8.507,8.6151,8418629.0,193.6921,195.297,191.5768,194.6995,14217286.0,120.9433,121.3759,119.8692,121.1129,51390618.0
2021-09-07,21.9386,22.4497,21.8428,21.9196,48233399.0,68.6395,68.9591,66.9359,67.5175,67175923.0,23.432,24.0094,22.9616,23.9101,45992726.0,18.632,19.1046,18.3774,18.9489,71891420.0,8.6709,8.7017,8.4747,8.4911,35728137.0,194.1994,195.3049,192.8817,194.9474,8890919.0,120.8743,122.1335,120.1004,120.58,91675575.0
2021-09-08,21.9838,22.265,21.8155,22.1755,71825477.0,67.2133,69.3637,66.9343,68.4204,51823758.0,23.9439,24.4743,23.8074,24.3629,51526293.0,18.9228,19.3611,18.4477,19.2964,89979760.0,8.4906,8.9752,8.3805,8.9255,144000000.0,194.348,195.3214,191.55,192.2245,38124877.0,120.6607,123.7324,120.4185,122.3729,225855961.0
2021-09-09,22.0965,22.4104,21.8581,22.039,53702422.0,68.4885,68.7309,66.8474,67.0478,63776778.0,24.2787,24.4506,23.6502,23.6936,81810757.0,19.3578,19.6976,18.6482,18.7092,168450107.0,8.951,9.0429,8.5068,8.7527,39424550.0,192.1839,192.5368,190.6525,191.1836,7381313.0,122.3145,122.5662,119.1076,120.6174,89441052.0
2021-09-10,22.1276,22.185,21.6286,21.8597,71118520.0,67.3283,68.2025,65.1888,66.571,35428411.0,23.618,24.2969,23.3987,23.9798,56531521.0,18.8402,19.1681,18.4015,18.4615,64249828.0,8.7338,8.7893,8.6444,8.6961,10107159.0,191.4081,193.0295,189.6903,192.0811,15131182.0,120.4362,121.5682,119.1753,119.4012,121836761.0
2021-09-13,21.9192,22.087,20.9135,20.9752,640000000.0,66.6839,66.812,64.5848,65.0019,100090693.0,24.0287,24.2789,23.4424,23.5089,58893606.0,18.4888,18.7403,17.9649,18.433,35341308.0,8.7065,8.8714,8.5471,8.6111,21886270.0,191.6463,196.0904,190.5408,194.6524,25665593.0,118.9626,119.3188,116.2305,117.2669,208954058.0
2021-09-14,21.1014,21.1395,20.9758,21.1014,57199129.0,64.857,66.7536,64.7469,66.4206,83748842.0,23.4856,23.6184,22.9339,23.2914,27099827.0,18.4497,18.8076,18.3813,18.6621,61623087.0,8.5976,8.9394,8.54,8.9223,116702331.0,194.9938,197.9919,192.5177,194.8739,11189018.0,117.7003,120.8278,117.5094,119.1649,156571247.0
2021-09-15,21.2634,21.4936,20.7197,20.8844,108625439.0,66.1592,66.6609,64.5249,64.9083,84332077.0,23.2973,23.4164,23.0788,23.1407,35137998.0,18.5163,18.6208,17.0646,17.1265,360000000.0,8.8706,8.9025,8.6813,8.7313,42012930.0,194.6317,195.5696,192.1732,193.3842,18954755.0,118.8259,119.3522,116.1246,118.1071,59666013.0
2021-09-16,21.0453,21.5085,20.7587,21.2243,94628354.0,65.2124,65.9668,64.7843,65.849,50588549.0,22.9791,23.8823,22.4055,23.6283,70147963.0,17.0167,17.4068,16.9825,17.3754,54516152.0,8.7782,9.0196,8.6293,8.9485,58593582.0,194.5794,195.731,191.6084,192.6585,11106128.0,117.8189,120.1936,116.8997,119.8651,244777171.0
2021-09-17,21.1136,21.478,20.9844,21.1411,25773481.0,65.8035,66.7174,65.5075,66.1595,23148023.0,23.5777,23.6827,23.3467,23.5517,19854561.0,17.2535,17.8996,16.6811,17.5782,60684494.0,8.9612,9.1554,8.7655,8.7914,52032863.0,192.8204,194.5724,188.0314,190.7844,27164296.0,120.3209,121.8151,119.0679,119.9649,57906472.0
2021-09-20,21.1732,21.605,20.9456,21.1242,44849783.0,65.9251,67.2222,64.8841,65.8254,13274954.0,23.7143,23.9168,23.6631,23.7025,22227204.0,17.5624,17.6842,17.4006,17.4433,23508789.0,8.8192,8.8398,8.5905,8.7608,13225298.0,190.2635,194.8557,189.8705,193.3844,41267370.0,119.9302,121.3827,118.0709,120.0445,30349044.0
2021-09-21,21.0574,21.9859,20.6392,21.7347,261927658.0,66.1212,67.3879,65.9124,66.9102,57576506.0,23.5303,25.3046,22.9491,25.091,200000000.0,17.3747,17.8138,17.3383,17.648,56186083.0,8.7347,8.8282,8.7031,8.723,13193026.0,193.0419,194.502,186.0491,188.2106,96000000.0,120.1534,123.7483,119.1637,122.3369,403090674.0
2021-09-22,22.0514,22.1248,21.133,21.4223,94320679.0,67.1215,68.7874,65.9269,66.1907,36255204.0,25.2714,25.3348,24.4079,24.6061,77713124.0,17.6067,17.8466,17.4859,17.5434,38516114.0,8.7654,8.8479,8.51,8.6264,19613586.0,188.4446,189.4479,184.4851,186.4305,13330700.0,122.8631,123.082,121.0727,121.3513,163896992.0
2021-09-23,21.4804,21.6434,20.6233,20.9032,181475744.0,65.9172,66.1516,63.7097,64.56,120145618.0,24.6324,25.0284,23.1158,23.587,200000000.0,17.4734,17.5651,16.5413,16.7379,360000000.0,8.6429,8.7029,8.4928,8.5562,18116903.0,186.0494,188.0262,181.7621,184.0937,28525060.0,121.8649,122.5086,117.9952,118.4326,514070725.0
2021-09-24,21.0342,21.1926,20.8226,20.9182,38627802.0,65.2022,66.4907,63.6568,64.2393,14569016.0,23.5356,24.3037,23.4282,24.0243,41283488.0,16.678,17.4077,16.5372,17.1771,142503430.0,8.5614,8.6618,8.3607,8.4533,23967622.0,184.0584,185.8672,169.875,170.6606,96000000.0,118.2485,119.6639,117.6964,118.8543,47836168.0
2021-09-27,20.9584,21.4319,20.6345,20.7147,66719433.0,64.1027,64.4847,61.5867,62.4513,160795605.0,24.0042,24.6016,23.5183,23.6809,32442297.0,17.0272,17.3149,16.639,16.8666,76516525.0,8.489,8.5061,8.1913,8.3523,27707238.0,171.5098,173.4378,170.0724,171.8639,23019295.0,119.243,119.9571,116.5904,117.0801,198524405.0
2021-09-28,20.4753,20.5955,20.1895,20.3134,132763823.0,62.6444,62.8921,58.9294,59.6313,240000000.0,23.8005,23.9362,23.074,23.4907,26378138.0,16.8842,16.9605,16.2583,16.4253,177923201.0,8.341,8.5147,8.2733,8.4193,15533531.0,172.1412,174.659,168.796,169.4245,28197569.0,116.5492,116.8656,115.8853,116.0653,138514162.0
2021-09-29,20.2434,20.6397,19.8771,20.2365,40457731.0,60.0995,60.2931,58.4079,59.0992,36890416.0,23.2726,23.7343,23.1209,23.2177,32175766.0,16.4797,16.7097,16.3764,16.6583,55427276.0,8.464,8.5631,8.1718,8.2923,24545028.0,169.6786,175.4966,168.499,173.6715,96000000.0,115.4883,115.9258,114.83,115.3469,110340998.0
2021-09-30,20.1755,20.6567,19.9602,20.2848,30320065.0,59.3062,59.7714,59.018,59.5,18338315.0,23.3527,24.0816,23.0485,23.9212,76723994.0,16.6638,16.8945,16.3517,16.6739,26491419.0,8.2699,8.3401,7.9978,8.1762,24853821.0,174.5419,175.2095,169.7158,172.1394,21881291.0,115.3615,116.1306,114.7158,115.867,65682687.0
2021-10-01,20.25,20.3862,19.3819,19.6916,190362818.0,59.5608,59.9132,57.5903,58.3545,53183900.0,23.9473,24.2234,23.5132,23.8857,27306424.0,16.7027,16.8548,16.322,16.4404,61835944.0,8.1773,8.201,8.0242,8.0713,24886836.0,171.8106,172.2168,171.1025,171.7489,15901259.0,115.8393,116.6531,113.207,114.6201,102801762.0
2021-10-04,19.7229,19.8869,19.3078,19.4216,207811323.0,58.0264,59.8961,57.8203,58.9522,22397641.0,23.9849,24.6958,23.906,24.3936,77506797.0,16.4766,16.8685,16.1812,16.6133,55764382.0,8.0405,8.0905,7.9727,8.0659,10326121.0,171.7417,174.5999,171.4743,173.4055,27526289.0,114.8307,116.6392,114.5712,115.3067,82288565.0
2021-10-05,19.4646,19.6003,18.9335,19.162,107957470.0,59.4279,59.9429,57.588,58.1156,50748657.0,24.2196,24.7783,23.6831,23.7848,77308828.0,16.6467,16.6996,16.3411,16.4085,43100289.0,8.028,8.2309,7.994,8.0998,13396780.0,173.273,174.6844,169.6643,171.6844,18305278.0,115.4842,116.0978,113.0829,114.1846,113068467.0
2021-10-06,18.9413,19.3512,18.4154,18.7262,307415089.0,58.3139,59.2872,55.6908,56.7055,98163442.0,23.7627,23.8943,23.107,23.4553,42489787.0,16.4743,16.6868,15.8978,15.9365,194141474.0,8.0843,8.1375,7.9816,7.9942,20166480.0,171.4136,172.1873,168.0828,169.7351,29243607.0,114.4087,115.066,111.1836,112.4491,214473623.0
2021-10-07,18.7067,19.0299,18.5535,18.7258,42059685.0,56.3905,56.8798,55.9935,56.2871,27921971.0,23.2328,23.6063,23.1335,23.3193,23490845.0,16.0264,16.1301,15.7007,15.891,25958743.0,7.9889,8.0887,7.8432,7.8862,26188673.0,169.6259,170.3967,166.1505,167.501,37975184.0,112.961,114.5926,112.0101,112.4744,38268838.0
2021-10-08,18.6858,18.8156,17.9987,18.5319,85988812.0,56.6305,57.0626,55.7028,55.8511,21022787.0,23.434,23.7661,23.2749,23.3963,16082692.0,16.01,16.5384,15.9082,16.501,360000000.0,7.904,7.9464,7.6113,7.7208,55380245.0,167.3088,170.9388,166.8339,168.3305,13853710.0,113.102,113.764,111.721,111.9596,70167883.0
2021-10-11,18.6451,18.8077,18.2726,18.3706,85933623.0,55.8646,56.7611,54.7937,55.1213,33151135.0,23.3023,23.3738,22.8555,22.9057,71523054.0,16.3516,16.7951,16.1373,16.2568,43607367.0,7.7005,7.7456,7.3946,7.5138,99409544.0,168.0516,169.1228,166.1672,166.5574,18184026.0,112.2385,112.7094,108.3478,109.6394,236925373.0
2021-10-12,18.4186,18.6184,18.2205,18.522,90074139.0,55.061,55.7375,54.4682,55.1679,9408031.0,22.8123,23.4129,22.7019,22.8846,16243665.0,16.2927,16.4443,16.2627,16.3452,28840870.0,7.5319,7.5758,7.298,7.3947,40744708.0,166.4335,167.7647,164.1222,165.9397,17034221.0,109.6326,110.0026,108.9953,109.3651,58691301.0
2021-10-13,18.5071,18.9245,17.8788,18.2472,88887731.0,55.0437,55.6825,53.3143,53.4419,132519447.0,22.7041,23.8726,22.5723,23.3205,71813215.0,16.252,16.3842,15.7273,15.903,84849497.0,7.385,7.5325,7.3478,7.474,21257212.0,165.6664,170.5989,164.7861,168.0601,21989830.0,109.3014,109.5828,106.7683,107.6083,303495421.0
2021-10-14,18.2652,18.3214,17.8398,17.9138,139981259.0,53.478,54.9199,53.3973,54.224,42337676.0,23.363,23.9737,22.9489,23.79,60126068.0,16.009,16.1201,15.979,16.0195,82385926.0,7.4589,7.5453,7.4255,7.4947,11622848.0,168.1975,170.1675,166.2914,167.0572,15920357.0,107.6039,108.9276,105.3087,108.2613,74452754.0
2021-10-15,17.7811,17.9915,17.5706,17.7021,106396507.0,54.3968,55.0769,52.1135,52.6778,128506552.0,23.797,24.2156,22.1615,23.0347,158081109.0,16.0245,16.1038,15.5402,15.6245,88720502.0,7.514,7.556,7.2823,7.31,83833766.0,166.6558,168.1125,164.5086,167.7238,8486853.0,108.0853,108.2857,105.5048,105.8194,475016029.0
2021-10-18,17.7538,17.935,17.4436,17.4727,65746225.0,52.5753,53.4086,51.3174,52.6967,16636103.0,22.9642,23.3809,22.473,23.0046,14331254.0,15.6449,15.8021,15.254,15.5668,37769952.0,7.2937,7.5658,7.2473,7.3874,20798752.0,168.1541,170.5003,167.6542,168.6718,14205497.0,106.0968,107.3384,105.5477,106.0608,35066951.0
2021-10-19,17.4423,17.7367,17.2362,17.3448,100135563.0,52.7231,52.9148,51.8984,52.2143,40135705.0,23.0294,23.3208,22.2606,22.5363,55558481.0,15.5754,15.7711,15.1695,15.2982,89427611.0,7.4429,7.5419,7.3869,7.4671,26922635.0,168.9806,172.4822,168.0664,171.1449,35477034.0,106.3742,106.8717,105.1636,105.5313,79621926.0
2021-10-20,17.2831,17.325,16.5743,16.8172,468285378.0,52.9139,53.0186,51.1946,51.7363,27932227.0,22.4644,22.7631,21.7185,21.7958,130876152.0,15.3135,15.4691,14.9782,15.127,40234902.0,7.4803,7.519,7.2184,7.3542,29939653.0,171.3373,174.178,170.7302,173.2588,20509154.0,105.3417,105.8142,102.672,103.5187,398223644.0
2021-10-21,16.915,17.3037,16.8422,16.9879,51609001.0,51.8333,51.9934,51.0983,51.6993,19646668.0,21.6394,22.018,21.2113,21.7786,11891366.0,15.2452,15.3744,14.9178,15.0151,48017591.0,7.3132,7.3929,7.1315,7.1902,28314379.0,173.0587,174.1941,171.3006,173.2574,3550862.0,103.4701,104.4151,102.7819,103.8034,82958440.0
2021-10-22,17.0084,17.9891,16.9733,17.8197,640000000.0,51.8963,53.8201,51.5651,53.4458,240000000.0,21.7462,23.2452,21.3682,22.7415,200000000.0,15.1033,15.7116,15.0545,15.6571,269842649.0,7.1867,7.2437,7.0048,7.1162,24882920.0,173.2766,174.4454,170.2548,171.1821,34501201.0,103.2842,108.3871,102.3895,107.0718,600000000.0
2021-10-25,17.7675,18.0791,17.7315,18.0031,90457513.0,53.2445,53.8789,52.5703,53.5011,23748589.0,22.8952,23.4281,22.4358,22.8057,15901170.0,15.7762,16.0271,15.2715,15.7044,24403541.0,7.0974,7.3382,7.0526,7.224,37829731.0,171.1282,171.6868,168.8047,169.1707,23391126.0,107.0443,107.983,105.9521,107.6977,87044468.0
2021-10-26,17.9551,18.6864,17.8985,18.6347,565980480.0,53.2159,55.5574,52.9328,55.4301,240000000.0,22.8966,23.9754,22.5887,23.8009,200000000.0,15.6899,16.372,15.4091,16.2935,173267642.0,7.1756,7.4882,7.1276,7.3601,35753101.0,169.1821,169.9303,167.8394,169.5664,9006100.0,107.7094,112.7207,107.2594,110.9885,600000000.0
2021-10-27,18.6648,18.7644,17.7975,18.0178,635119700.0,55.7506,55.8617,53.2315,53.4678,240000000.0,23.8453,24.3141,23.3465,23.4419,37998771.0,16.1308,16.5236,15.7284,15.7889,215210836.0,7.3921,7.4581,7.1593,7.1983,37714467.0,168.9953,169.5419,167.7104,168.491,22030519.0,110.6406,111.4716,106.2726,108.3741,565662687.0
2021-10-28,18.0408,18.192,17.0604,17.1527,640000000.0,53.7166,53.9034,52.7802,53.7858,19747634.0,23.4653,24.0718,23.258,23.3335,17732785.0,15.8448,16.0042,15.4124,15.6991,21746696.0,7.2302,7.3285,7.1765,7.228,19531068.0,168.5354,170.0722,162.5523,163.1306,96000000.0,108.212,109.1511,107.5134,108.2179,41742716.0
2021-10-29,17.155,17.76,17.1205,17.4939,300841041.0,54.15,54.2548,53.4076,54.154,29638961.0,23.2988,23.7468,22.9515,23.4831,20369428.0,15.6165,16.3907,15.4751,15.9975,90104398.0,7.2065,7.2744,7.0817,7.209,11550407.0,163.2643,164.9827,162.1709,162.7156,4321625.0,107.8647,109.9832,106.9016,109.1154,111805713.0
2021-11-01,17.4014,17.6154,17.3216,17.357,74028091.0,54.137,54.9871,52.7687,53.6939,28709418.0,23.5539,24.0395,23.2129,23.6604,23528492.0,15.9702,16.3454,15.9203,15.9895,24717676.0,7.23,7.3593,7.1945,7.3065,24268714.0,163.3088,163.9989,162.0408,163.6101,9313026.0,108.6295,111.4817,108.2405,109.8538,93590147.0
2021-11-02,17.2764,18.2609,17.0361,17.7899,221806467.0,53.9597,55.881,53.0034,55.3692,240000000.0,23.7153,25.0145,23.6425,24.5833,200000000.0,15.9849,16.7024,15.6232,16.5471,336569858.0,7.3328,7.4483,7.2347,7.3906,25552644.0,163.1956,166.4425,161.7282,165.1709,12871032.0,110.3162,113.538,108.9985,112.4532,499331001.0
2021-11-03,17.7312,17.8332,17.5501,17.7066,69523858.0,54.8152,56.1186,54.0506,55.4401,18567211.0,24.575,24.6319,24.3292,24.5536,13637371.0,16.5472,16.873,16.0679,16.397,44411287.0,7.3902,7.5765,7.2607,7.5289,76173560.0,164.6782,165.6584,163.0677,165.2918,5833562.0,111.9532,113.8418,111.1737,113.1437,70188498.0
2021-11-04,17.6913,17.8672,17.0062,17.2192,316919173.0,55.5583,58.1056,55.3838,57.643,240000000.0,24.5736,24.7586,23.485,24.0501,72029142.0,16.4469,16.6616,16.117,16.2358,57172000.0,7.5583,7.6041,7.3519,7.5021,14472855.0,165.7019,170.1425,162.4767,166.5003,14650718.0,113.1803,114.4798,110.5037,111.1456,282474702.0
2021-11-05,17.2161,17.5362,16.546,16.8842,178111432.0,57.8779,58.2968,56.5192,57.0926,48726474.0,23.8925,24.1107,22.1669,22.4132,200000000.0,16.1651,16.3621,15.6524,15.8619,123181494.0,7.5112,7.5589,7.4694,7.5071,10840491.0,165.8671,166.4567,163.2169,165.5724,24263554.0,111.4535,112.3654,109.8686,110.3955,106565193.0
2021-11-08,16.8723,17.3294,16.6189,17.2658,330781097.0,56.9381,57.6879,56.6264,57.0241,15992392.0,22.3692,22.4087,22.2417,22.3349,18009847.0,15.9089,16.1644,15.4183,15.4893,108886314.0,7.5424,7.6064,7.4274,7.4473,18058664.0,166.1808,168.3804,164.6345,166.6468,18293573.0,110.8413,111.096,108.5723,110.0921,58888550.0
2021-11-09,17.2571,17.7203,17.0804,17.4199,85497983.0,57.2616,58.1771,55.822,56.4734,34459066.0,22.226,22.543,21.8193,22.47,16798390.0,15.4754,15.5574,15.0925,15.3853,50050514.0,7.4116,7.4729,7.3254,7.4572,16471350.0,167.1443,167.637,165.2282,166.3537,8877997.0,109.7614,110.2901,108.4343,109.6939,73595431.0
2021-11-10,17.565,17.6686,16.6828,17.0821,130059412.0,56.4335,56.9981,55.2637,56.314,33748451.0,22.3587,22.4809,22.2392,22.3944,20018671.0,15.5757,15.6619,15.3699,15.4701,38488043.0,7.4618,7.588,7.3985,7.4603,11616951.0,166.5975,167.6553,164.5717,166.8894,10790013.0,110.092,111.0918,107.7682,108.8359,66771390.0
2021-11-11,17.1462,17.1931,16.5478,17.0138,46752169.0,56.2964,56.3973,55.9936,56.1584,21727922.0,22.4376,23.1024,22.2458,22.7929,30869619.0,15.3543,15.755,15.2625,15.6507,64610397.0,7.4665,7.8189,7.4253,7.6381,68820330.0,166.2525,168.4598,165.201,167.5823,12145710.0,108.8857,109.5442,108.439,109.2905,65012702.0
2021-11-12,17.1032,17.2487,16.9278,17.0619,76891774.0,56.1013,56.5974,55.8876,56.4148,30864725.0,22.6752,22.7611,22.4207,22.6421,17289029.0,15.6601,16.1279,15.5132,15.5841,25672678.0,7.602,7.6612,7.4752,7.6181,12917456.0,167.5149,170.9858,165.9173,170.2415,27694347.0,109.4681,110.372,108.159,108.5862,72281864.0
2021-11-15,17.0969,17.9451,16.6283,17.4419,233138413.0,56.7672,56.977,56.0012,56.7087,35624966.0,22.7134,23.1569,22.3744,22.5312,17170609.0,15.6294,16.0716,15.5832,15.9007,101061383.0,7.585,7.8132,7.5482,7.7428,37125625.0,170.219,174.445,168.4625,173.8903,57823353.0,109.1292,110.2711,108.4741,109.683,144806143.0
2021-11-16,17.4475,18.382,17.2754,18.101,371080534.0,56.6074,58.7277,55.7025,58.4861,150624125.0,22.6266,23.2089,22.5515,23.1132,84041749.0,15.8698,16.7332,15.7548,16.4502,261018967.0,7.6927,8.108,7.6081,7.9926,94405909.0,174.0171,174.9144,171.0876,171.4197,40546136.0,109.8731,112.5746,108.4778,112.1424,491296092.0
2021-11-17,18.1338,18.1721,17.9848,18.0163,40436386.0,58.3535,58.8272,56.7051,57.0501,137371794.0,23.1074,23.6811,22.5127,22.82,35701871.0,16.4057,16.595,15.7948,15.8316,214487970.0,7.9941,8.019,7.8911,7.9609,13795200.0,171.6591,174.5918,170.0825,173.2825,23879204.0,111.8476,112.931,111.3341,111.7221,53862340.0
2021-11-18,18.0343,18.8948,17.7176,18.5713,348101914.0,56.8578,57.4957,56.469,57.3536,22700823.0,22.7635,23.7243,22.4572,23.3838,116110480.0,15.931,16.274,15.7458,16.2386,121514828.0,7.9465,7.9615,7.5575,7.8229,29957282.0,172.9556,178.2835,171.6601,177.1209,96000000.0,111.0731,113.4851,109.8938,112.5138,90305951.0
