Date,MKT-RF,SMB,HML,RMW,CMA,MOM,LowVol,RF
2020-01-15,-0.000586,0.005985,-0.0059,-0.009729,-0.002302,-0.005051,-0.00878,5e-06
2020-01-16,-0.014837,0.010342,0.003775,-0.004596,-0.000786,-0.005817,0.003015,2e-06
2020-01-17,-0.011953,-0.001876,0.00707,0.004349,0.003531,-0.004385,0.006616,4e-06
2020-01-20,-0.011168,-0.001759,0.003536,0.005943,0.002317,0.00357,0.008637,5e-06
2020-01-21,0.005409,0.003152,0.000417,0.000994,0.002158,-0.003719,-0.001229,3e-06
2020-01-22,0.003925,0.007248,-0.010367,0.001079,-0.008249,0.005915,-0.000204,4e-06
2020-01-23,-0.001782,-0.005015,-0.00018,-0.000456,-0.001846,0.003405,0.003453,2e-06
2020-01-24,-0.018247,0.004776,0.013663,0.005609,0.006123,-0.011753,0.006719,3e-06
2020-01-27,-0.002709,-0.000504,-0.001723,-0.003553,-0.00652,-0.004421,0.003765,5e-06
2020-01-28,-0.005943,-0.01147,-0.007514,0.002435,0.002837,0.000635,-0.00052,4e-06
2020-01-29,-0.006599,-0.00132,0.012087,-0.002237,0.001696,-0.02422,0.004713,4e-06
2020-01-30,-0.022567,0.004165,-0.008988,-0.005408,-0.002202,-0.005378,-0.003889,3e-06
2020-01-31,0.004535,0.003256,0.001158,-0.001655,0.003047,-0.002049,0.001244,5e-06
2020-02-03,-0.02097,0.011047,0.009557,-0.004391,0.003873,-0.003873,-0.008351,2e-06
2020-02-04,0.001986,-0.00767,-0.011878,-0.000635,-0.009451,0.001715,-0.009055,4e-06
2020-02-05,0.001449,0.000235,-0.008925,0.004606,0.001852,0.005719,-0.002429,4e-06
2020-02-06,0.014554,-0.004278,-0.001857,0.005839,0.00082,-0.007559,0.004329,5e-06
2020-02-07,-0.007635,0.002838,-0.002316,0.000277,-0.002754,0.004853,-0.003669,5e-06
2020-02-10,-0.007754,0.001417,0.009214,0.003581,0.006253,-0.005687,0.007778,4e-06
2020-02-11,0.000203,-0.002888,0.006552,0.007086,0.003278,-0.000193,0.012513,3e-06
2020-02-12,-0.007577,0.004751,-0.004181,-0.006882,-0.006476,0.000513,-0.0041,3e-06
2020-02-13,-0.003443,0.007565,0.010546,0.009238,0.00133,0.005473,0.004517,4e-06
2020-02-14,-0.016755,0.00042,-0.000798,0.000723,-0.006973,-0.002314,0.006194,4e-06
2020-02-17,0.00204,-0.007016,0.000644,-0.00677,0.00016,-0.004118,-0.001884,4e-06
2020-02-18,-0.00926,0.012567,-0.013738,0.001745,-0.007509,0.020327,0.003923,3e-06
2020-02-19,0.000132,0.000781,0.008931,0.006101,0.003686,0.003342,-0.004184,4e-06
2020-02-20,-0.000755,0.004182,-0.011218,-0.002506,-0.009111,0.01334,0.001406,3e-06
2020-02-21,-0.072446,0.001114,-0.00773,0.005908,0.006099,0.01126,0.006582,3e-06
2020-02-24,0.048162,-0.001199,-0.015735,-0.001258,-0.007412,-0.002089,0.000778,4e-06
2020-02-25,-0.000891,-0.001433,-0.012657,0.002306,-0.005479,0.003234,0.001327,5e-06
2020-02-26,-0.009539,0.001617,-0.003806,-0.006321,-0.003582,0.011086,-0.001539,4e-06
2020-02-27,0.006267,0.00369,0.011792,0.004002,0.002023,-0.007191,-4.7e-05,4e-06
2020-02-28,-0.037957,0.002976,-0.00843,-0.000598,-0.003003,0.005162,0.003836,4e-06
2020-03-02,-0.019245,-0.003327,-0.014165,-0.003369,-6.4e-05,0.009221,-0.002235,4e-06
2020-03-03,0.016959,-0.005818,-0.006575,-0.006175,-0.003838,0.006522,-0.00035,5e-06
2020-03-04,0.013196,0.002467,-0.006568,0.004429,-0.001224,0.008136,0.001551,5e-06
2020-03-05,0.058967,-0.000413,-0.01232,-0.008207,0.000217,-0.00346,-0.011004,5e-06
2020-03-06,-0.084667,-0.003986,-0.007399,-0.004035,-0.000556,0.004242,0.009597,3e-06
2020-03-09,-0.132356,0.006624,-0.004561,0.005851,-0.00025,0.002281,0.004569,4e-06
2020-03-10,-0.004484,0.000891,-0.003219,0.005551,0.000933,-0.002308,0.001446,3e-06
2020-03-11,-0.087196,-0.003898,-0.012379,-1.1e-05,-0.001974,0.008537,0.001166,4e-06
2020-03-12,-0.081164,-0.007583,-0.001181,-0.003315,0.003809,-0.011828,0.001268,3e-06
2020-03-13,-0.058351,-0.006594,-0.007671,-0.001111,0.001287,0.006886,-0.001492,3e-06
2020-03-16,-0.04473,-0.00533,0.003448,-0.002326,-0.001461,0.00175,0.005719,4e-06
2020-03-17,-0.100144,-0.00443,-0.007245,-0.00495,0.000653,-0.008624,-0.005048,4e-06
2020-03-18,-0.083407,0.00515,0.004618,0.002878,0.005396,-0.000967,0.008696,3e-06
2020-03-19,0.047371,0.002977,-0.006365,-0.001679,-0.002457,-0.011225,0.010919,4e-06
2020-03-20,-0.021666,0.002441,-0.004046,0.00021,-0.002887,0.005251,0.007687,4e-06
2020-03-23,-0.001757,0.007609,-0.019862,-0.004102,-0.004809,0.007444,0.002942,3e-06
2020-03-24,-0.000741,-0.003415,-0.013272,0.003005,-0.003186,0.011913,-0.007389,4e-06
2020-03-25,-0.003843,0.005833,0.002027,0.003285,0.001272,-0.007774,-0.000338,4e-06
2020-03-26,-0.00083,-0.001963,-0.000236,0.00703,0.001482,0.01282,0.002009,3e-06
2020-03-27,0.011442,-0.00644,-0.009888,0.002463,-0.00319,0.004369,-0.001542,5e-06
2020-03-30,-0.00681,0.003029,0.000679,-0.002785,-0.000844,0.003168,-0.002652,4e-06
2020-03-31,0.018418,0.004422,-0.005148,0.000914,-0.000916,0.015184,-0.007915,4e-06
2020-04-01,0.003741,-0.001451,0.001512,-0.004822,0.00059,0.000914,2e-06,3e-06
2020-04-02,-0.010343,-0.000644,0.010595,0.006852,0.006941,0.000978,0.011966,4e-06
2020-04-03,0.012339,-0.005396,-0.001158,-0.003226,0.00591,-0.006518,0.004573,4e-06
2020-04-06,0.003272,0.002194,6.7e-05,-0.001025,0.003034,0.003517,-0.002105,4e-06
2020-04-07,0.013129,0.002087,0.000684,0.000117,0.001081,-0.002637,-0.000684,4e-06
2020-04-08,-0.02396,0.00844,0.000979,-0.003159,-0.003372,-0.010082,0.003518,5e-06
2020-04-09,0.01079,0.001379,0.007154,0.003021,0.002391,-0.018137,0.009898,5e-06
2020-04-10,-0.004953,-0.001681,0.003996,-0.001514,0.00143,-0.000633,-0.002315,3e-06
2020-04-13,0.008512,-0.000925,0.011142,-0.001059,0.007835,-0.000414,-0.000477,4e-06
2020-04-14,-0.003122,0.000296,-0.003949,0.00082,0.003796,0.00593,-0.004763,2e-06
2020-04-15,-0.001893,0.001021,6.9e-05,0.00029,0.003264,-0.005104,0.001576,3e-06
2020-04-16,0.025693,0.004379,0.014502,-0.000947,0.003765,-0.015488,0.016766,3e-06
2020-04-17,-0.031694,-0.002703,0.005346,-0.001549,0.000623,-0.010135,-0.004146,5e-06
2020-04-20,-0.001938,0.006361,0.000529,9.8e-05,-0.007819,-0.009804,0.005837,4e-06
2020-04-21,-0.037808,0.003036,0.005066,0.003605,0.009036,0.009563,-0.001653,5e-06
2020-04-22,0.004716,0.006006,9.7e-05,-0.001808,-0.003311,0.014463,-0.00651,5e-06
2020-04-23,0.01,-0.000828,0.006106,0.000988,-0.004453,-0.005561,0.003493,4e-06
2020-04-24,-0.004484,-0.005787,0.001595,-0.00387,-0.002178,-0.020017,0.000141,4e-06
2020-04-27,0.001622,-0.002892,0.009952,0.003458,0.003586,0.001951,-0.000632,3e-06
2020-04-28,-0.001724,-0.000603,-0.004024,0.003354,-0.003593,-0.006551,-3.8e-05,5e-06
2020-04-29,0.006141,-0.001717,0.002793,0.003891,0.006311,0.018276,-0.000969,4e-06
2020-04-30,0.002325,0.002874,-0.000548,-0.003596,-0.009375,0.001206,0.005588,5e-06
2020-05-01,-0.00296,0.002372,-0.006685,-0.003905,-0.003174,-0.005942,-0.002394,4e-06
2020-05-04,-0.011288,-0.004496,0.005872,0.012413,0.003488,-0.003261,0.00204,3e-06
2020-05-05,-0.010889,6.2e-05,0.000453,-0.001441,0.001115,-0.018097,0.000237,5e-06
2020-05-06,-0.000811,0.000895,0.006135,0.005471,0.007523,-0.004849,0.003314,4e-06
2020-05-07,-0.009032,-0.004323,0.003465,-0.002028,0.000343,-0.007369,0.00579,4e-06
2020-05-08,-0.019336,-0.006743,0.005162,-0.004819,-0.000611,0.001694,0.00267,4e-06
2020-05-11,-0.01972,0.010323,0.008348,-0.006786,-0.006221,-0.007906,-0.007632,3e-06
2020-05-12,0.004825,0.008407,0.004187,-0.004717,-0.002824,-0.001065,0.001934,4e-06
2020-05-13,0.001216,-0.000412,0.002577,0.003918,-2.4e-05,-0.003707,-0.000907,3e-06
2020-05-14,0.008491,0.007063,0.00222,0.000773,-0.002614,-0.001076,0.009096,3e-06
2020-05-15,0.00453,-0.005387,-0.002919,0.004067,0.004697,-0.003304,-0.002383,5e-06
2020-05-18,0.0142,0.002464,0.013181,0.00069,0.004192,-0.014953,0.003569,4e-06
2020-05-19,-0.024022,-0.004042,-0.008234,0.003601,0.006368,0.00308,-0.002272,5e-06
2020-05-20,0.010286,-0.00122,0.003031,-0.005125,-0.001228,0.003798,0.000515,3e-06
2020-05-21,0.000772,-0.007216,0.005916,0.002157,0.00739,0.001038,0.005965,4e-06
2020-05-22,-0.007046,0.007529,0.003909,0.007602,0.002575,-0.011127,0.004159,4e-06
2020-05-25,0.001009,0.001643,0.005551,-0.002384,0.002047,-0.003315,0.008203,4e-06
2020-05-26,-0.005417,-0.00604,0.006252,-0.00564,0.004089,-0.001534,0.005643,6e-06
2020-05-27,0.005659,-0.001861,0.00164,0.006772,0.002439,-0.012138,0.007254,4e-06
2020-05-28,-0.007854,0.004659,0.006384,0.010344,0.002671,-0.009536,0.00643,5e-06
2020-05-29,0.005532,0.005586,-0.000621,-0.000453,0.000141,0.004474,-0.004465,4e-06
2020-06-01,-0.009207,-0.009055,-0.002219,0.003513,-3.5e-05,0.002361,0.004302,4e-06
2020-06-02,-0.051892,-0.002833,0.003263,1.8e-05,0.000597,-0.000767,-0.002506,5e-06
2020-06-03,-0.017618,0.003803,-0.002834,-0.001649,-0.002599,0.011845,0.00274,4e-06
2020-06-04,-0.020585,0.003324,0.007652,-0.001737,0.00061,0.003571,-0.005043,3e-06
2020-06-05,-0.006153,-0.001053,-0.011252,-0.004199,-0.002243,0.010698,0.001824,3e-06
2020-06-08,-0.005039,0.002395,0.000521,-0.00375,-0.004982,0.010717,-0.005164,5e-06
2020-06-09,0.010154,-0.000502,-0.006325,0.008126,-0.001276,0.004788,0.009018,4e-06
2020-06-10,0.019266,0.006343,0.003537,0.002347,0.001587,0.00343,0.005623,3e-06
2020-06-11,0.014467,0.010728,0.005607,-0.005874,0.00537,-0.003447,-0.004086,4e-06
2020-06-12,0.016193,0.003466,0.005167,8.8e-05,0.003344,0.008573,-0.000812,4e-06
2020-06-15,-0.009045,-0.005542,-0.007897,0.013655,-0.002107,0.011722,0.004037,4e-06
2020-06-16,-0.002415,0.004271,-0.002064,-0.0019,-0.00402,0.002294,0.000786,4e-06
2020-06-17,0.01086,0.003768,0.001875,0.002288,-0.007235,0.004896,0.009108,4e-06
2020-06-18,-0.016956,0.00256,-0.003144,-0.005121,-0.0014,-0.008763,-0.005297,4e-06
2020-06-19,0.027998,0.005613,0.000716,-0.001627,0.000174,-0.004858,0.002508,4e-06
2020-06-22,-0.00714,-0.004034,-0.00199,0.003903,-0.004737,-0.013271,0.00445,4e-06
2020-06-23,0.013284,0.002777,0.008133,0.000368,0.002081,0.002207,0.002207,5e-06
2020-06-24,-0.006705,-0.007682,6e-06,0.002598,0.007077,-0.000775,0.007644,3e-06
2020-06-25,-0.004623,0.000763,-0.005027,-0.006432,-0.002599,0.005005,-0.00958,5e-06
2020-06-26,-0.003896,-0.000594,-0.005303,0.006966,0.004903,0.007209,-0.000312,4e-06
2020-06-29,0.016667,-0.000254,-0.004051,-0.001127,-0.007615,0.013743,-0.007501,4e-06
2020-06-30,0.009208,-0.002095,0.000851,0.008398,0.0008,-0.002591,0.005431,4e-06
2020-07-01,0.01052,0.005982,0.006719,-0.000426,-0.003853,-0.005838,-7.5e-05,4e-06
2020-07-02,0.003931,-0.003095,0.002464,-0.004294,-0.000987,0.00027,-0.004608,4e-06
2020-07-03,-0.001723,-0.007661,-0.015815,-0.001482,-0.001411,0.0025,-0.001415,4e-06
2020-07-06,0.016396,-0.000556,-0.009873,0.003029,0.000273,0.013897,0.008874,3e-06
2020-07-07,-0.004645,0.003514,0.00294,-0.002021,0.003736,-0.003626,-0.006725,3e-06
2020-07-08,0.052186,-0.002722,0.000671,0.00211,-0.000537,-0.007045,0.009672,4e-06
2020-07-09,0.006122,0.007656,-0.003299,0.003055,-0.008797,-0.001361,-0.003367,5e-06
2020-07-10,-0.010441,-0.005169,0.002943,0.002197,0.003105,-0.005943,0.006868,4e-06
2020-07-13,0.002372,0.005871,0.007833,0.002246,0.001978,0.011348,-0.005634,4e-06
2020-07-14,-0.000782,0.004192,0.000873,-0.007352,0.000389,0.002507,-0.000927,3e-06
2020-07-15,-0.016241,4.5e-05,-0.004041,0.004967,-0.004423,0.006974,0.004515,3e-06
2020-07-16,-0.012003,0.005557,0.006309,-0.005304,6.5e-05,0.003707,0.002784,3e-06
2020-07-17,-0.015683,0.0043,0.001068,0.002225,-0.002298,0.001492,-0.004114,5e-06
2020-07-20,0.015997,-0.003766,-0.005751,-0.001512,0.002017,-0.004493,-0.005765,5e-06
2020-07-21,-0.008938,-0.001367,0.000138,0.007789,0.005483,0.00592,0.00259,3e-06
2020-07-22,-0.001866,-0.005789,-0.006593,-0.003644,-0.001871,-0.009386,1e-06,5e-06
2020-07-23,0.018773,0.004866,-0.009954,-0.012797,-0.004073,0.00153,-0.005971,4e-06
2020-07-24,-0.012398,-0.0051,-0.000745,-0.002588,-0.004005,-0.000502,-0.008699,4e-06
2020-07-27,0.037413,-0.002529,0.00551,0.006568,-0.001494,-0.002422,-0.003113,3e-06
2020-07-28,0.008778,0.00195,-0.002544,0.001626,0.000106,0.018776,-0.009614,5e-06
2020-07-29,0.007904,0.011697,0.007527,-0.000557,-0.005401,0.00373,-0.00732,4e-06
2020-07-30,0.011443,-0.00123,0.004091,0.005519,0.000409,0.00047,-0.002251,5e-06
2020-07-31,0.010941,-0.001678,0.000921,-0.010677,0.001244,-0.0073,-0.002771,4e-06
2020-08-03,0.003582,0.009211,-0.00142,-0.003131,-0.002437,0.014967,-0.008478,4e-06
2020-08-04,-0.009837,0.006232,-0.003362,-0.001084,-0.003517,-0.005226,0.003873,4e-06
2020-08-05,0.009588,-0.005775,-0.009441,0.003547,0.00879,0.004796,0.002377,4e-06
2020-08-06,-0.000119,0.001121,0.000462,-0.001185,0.003432,-0.007842,-0.001646,4e-06
2020-08-07,0.000228,-0.009173,0.007717,0.002823,0.001456,0.001093,0.00807,3e-06
2020-08-10,-0.010573,-0.006526,-0.00266,-0.007785,-0.00417,-0.006934,0.002721,3e-06
2020-08-11,-0.017433,-0.001377,-0.008219,-0.003251,-0.003242,-0.019411,0.003384,4e-06
2020-08-12,-0.016226,-0.002689,0.002029,0.003513,0.000985,-0.001293,0.012872,4e-06
2020-08-13,-0.004759,-0.005325,-0.001357,0.003514,0.00309,0.001368,0.000906,5e-06
2020-08-14,-0.020153,-0.002992,0.001763,0.006149,-0.002608,0.002294,0.000789,5e-06
2020-08-17,-0.012123,0.006137,0.011145,0.01003,0.001605,0.002037,0.011278,4e-06
2020-08-18,-0.017543,0.002499,-0.0061,-0.003308,0.005938,0.010536,4e-06,4e-06
2020-08-19,-0.006115,-0.008385,-0.008909,0.003012,-0.000303,0.002654,-0.005135,5e-06
2020-08-20,0.007069,-0.000207,-0.003182,0.009251,-0.000853,0.008773,0.009169,5e-06
2020-08-21,0.000614,0.007023,0.006087,-0.007518,0.003351,-0.015402,0.003027,4e-06
2020-08-24,0.000399,-7.9e-05,0.008589,-0.004186,-0.001152,-0.007878,0.002984,4e-06
2020-08-25,-0.003257,0.004367,0.004889,0.003172,0.004058,-0.001842,0.011921,4e-06
2020-08-26,0.003133,-0.000705,0.002313,-0.001719,0.003363,-0.005509,0.002168,3e-06
2020-08-27,0.03665,0.004146,0.006062,0.001829,0.000482,-0.001766,0.008224,3e-06
2020-08-28,-0.001056,0.002213,-0.001812,0.002232,-0.002236,0.0023,-0.006968,2e-06
2020-08-31,-0.014908,-0.003311,0.001307,0.006323,-0.004784,-0.000326,0.000215,4e-06
2020-09-01,-0.016376,0.003315,0.003861,-0.003814,-0.004008,-0.004681,-0.006638,4e-06
2020-09-02,0.016725,-0.000116,-0.012719,-0.003244,0.000227,0.003949,0.000772,4e-06
2020-09-03,0.000351,-0.002929,-0.002814,0.002076,-0.001471,0.003816,-0.004269,4e-06
2020-09-04,-0.008227,0.003889,0.001486,-0.006858,0.000779,0.005068,-0.001015,4e-06
2020-09-07,-0.00993,0.002739,-0.004981,0.009024,-0.002434,0.00221,0.008941,4e-06
2020-09-08,-0.007709,-0.004707,0.012744,0.003347,-0.002663,-0.009154,0.011486,4e-06
2020-09-09,-0.003646,-0.005205,-0.001745,-0.002523,-0.000969,-0.005102,0.003225,5e-06
2020-09-10,0.008673,-0.003175,0.000644,-0.009118,0.001774,-0.004327,-0.004946,5e-06
2020-09-11,-0.011762,-0.00243,0.00163,-0.003523,-8.1e-05,-0.011245,-0.004797,3e-06
2020-09-14,0.008117,0.006051,0.005647,-0.007348,0.001506,-0.00303,-0.005511,4e-06
2020-09-15,0.001656,0.001766,0.0063,0.002548,0.001251,0.007852,-0.001657,3e-06
2020-09-16,0.008515,-0.001475,0.000227,-0.002644,0.004322,0.01911,-0.003865,4e-06
2020-09-17,0.007054,0.002755,-0.004159,-0.006362,-0.00417,6.9e-05,-0.008531,5e-06
2020-09-18,0.005979,-0.001151,0.012691,-0.001491,0.001476,-0.004821,-0.000259,5e-06
2020-09-21,0.01103,-0.001975,-0.01435,0.003769,-0.006319,0.016013,0.002259,4e-06
2020-09-22,0.000436,-0.001586,0.005543,-0.002152,-0.000919,-0.022852,0.00143,5e-06
2020-09-23,0.006799,0.006521,0.00736,0.004322,-0.000205,-0.010807,-0.000634,4e-06
2020-09-24,0.014241,-0.002261,-0.002411,-0.000498,-0.005172,-0.001436,0.003226,3e-06
2020-09-25,0.001616,0.005474,0.002933,0.004171,0.003568,0.001418,0.002375,5e-06
2020-09-28,-0.008961,-0.009512,0.00441,0.004678,0.002367,0.013166,0.003379,4e-06
2020-09-29,-0.006149,-0.000606,-0.001412,0.001178,0.001787,-0.003768,0.000826,5e-06
2020-09-30,-0.005088,0.008942,0.004875,0.001891,0.00138,0.010717,-0.002668,6e-06
2020-10-01,-0.010106,0.001778,-0.006778,0.003557,-0.001576,0.01516,-0.00143,5e-06
2020-10-02,0.014732,0.006758,0.00688,-0.002865,0.003594,0.006663,-0.000389,4e-06
2020-10-05,-0.005368,-0.001911,0.004796,0.000243,0.004403,-0.001625,0.006546,4e-06
2020-10-06,0.007353,-0.002688,-0.007701,0.000134,-0.001316,0.000696,0.008743,4e-06
2020-10-07,-0.014859,0.003499,-0.002912,-0.001517,-0.001279,0.002125,0.002075,4e-06
2020-10-08,-0.034877,-0.006379,-0.008052,-0.000242,-0.003799,-0.00109,-0.005544,3e-06
2020-10-09,0.002112,-0.005724,-0.006932,-0.007213,-0.000736,-0.009722,0.001217,4e-06
2020-10-12,0.009931,-0.000275,0.002077,0.005106,0.002292,-0.005954,0.009385,3e-06
2020-10-13,0.003129,0.002255,-0.012481,-0.001531,-0.005982,0.009499,-0.003757,4e-06
2020-10-14,-0.012415,0.00224,0.008184,0.00262,0.001122,-0.004977,0.003583,6e-06
2020-10-15,0.006533,0.001665,0.003555,-0.000497,0.002544,0.004818,0.001298,3e-06
2020-10-16,0.004906,-0.001245,-0.00069,-0.003503,0.000669,0.005701,-0.001312,5e-06
2020-10-19,0.009775,-0.000474,0.003055,0.001063,0.002013,-0.006026,0.00125,4e-06
2020-10-20,-0.012811,-0.009782,0.008932,0.006194,-0.00227,-0.001785,0.007815,3e-06
2020-10-21,0.006474,-0.002629,-4e-05,-0.007958,-0.002185,-0.003948,-0.00586,4e-06
2020-10-22,0.011196,0.008331,-0.004092,0.003701,0.000914,-0.002247,0.012261,4e-06
2020-10-23,-0.002142,0.003841,0.014006,-0.000598,0.005856,-0.003244,0.001603,5e-06
2020-10-26,-0.001312,0.000815,0.010809,0.002197,-0.001804,-0.005636,0.005499,3e-06
2020-10-27,7.5e-05,-0.004396,-0.00271,-0.002898,0.002846,0.001379,-0.008698,4e-06
2020-10-28,-0.009874,-0.00441,0.002881,0.001408,0.003634,-0.001787,-0.004781,4e-06
2020-10-29,-0.005207,-0.011738,-0.002073,0.003853,-0.001096,0.006882,0.006109,4e-06
2020-10-30,-0.007249,0.000132,0.007804,0.008834,0.003379,-0.00424,0.012074,4e-06
2020-11-02,0.003747,-0.015167,0.00763,0.003532,0.002004,-0.00383,-0.002438,4e-06
2020-11-03,0.000524,-0.00911,0.001875,0.003726,0.00226,0.011274,0.003652,4e-06
2020-11-04,-0.022321,0.007662,0.000592,-0.003538,-0.001337,0.003976,-0.003946,3e-06
2020-11-05,0.001135,0.004205,-0.00839,-0.006815,-0.001848,0.002031,0.00445,3e-06
2020-11-06,-0.008166,0.008018,0.006873,-0.006761,0.001475,0.002601,-0.00281,6e-06
2020-11-09,0.001004,-0.004542,-0.0051,0.00051,-0.002917,0.016126,-0.002375,3e-06
2020-11-10,0.000341,0.006421,-0.009441,0.001207,0.002645,0.0084,-0.007408,4e-06
2020-11-11,0.021443,-0.003791,-0.006624,0.00075,-0.004495,0.002264,-0.007911,3e-06
2020-11-12,-0.002364,0.003856,-0.003959,0.002879,0.002135,-0.001337,0.003636,4e-06
2020-11-13,0.007675,-0.002395,-0.00385,-0.003506,-0.004096,0.003011,-0.006845,4e-06
2020-11-16,-0.015749,-0.003376,-0.005767,0.003782,0.007237,0.000312,0.006489,3e-06
2020-11-17,-0.007525,-0.008238,0.00107,-0.004523,-0.000247,0.008867,0.001645,4e-06
2020-11-18,0.010668,0.002776,0.000682,-0.003535,0.003417,0.001485,-0.008602,5e-06
2020-11-19,0.021237,-0.004258,-0.001394,-0.000963,2.8e-05,0.007244,-0.006553,3e-06
2020-11-20,0.000902,0.010855,-0.001193,-0.011059,0.00091,0.000454,0.003721,5e-06
2020-11-23,0.002986,-0.003384,-0.001019,0.00469,0.002174,0.000735,0.012422,4e-06
2020-11-24,-0.013422,0.004422,0.009051,0.005735,-0.001964,-0.011926,0.00199,4e-06
2020-11-25,0.007578,0.003404,-0.002157,-0.002376,0.000286,0.002685,-0.007777,4e-06
2020-11-26,-0.034002,-0.003561,-0.004067,-0.006306,-0.001791,0.007455,-0.005941,5e-06
2020-11-27,-0.002291,0.001715,0.006591,-0.001036,0.002073,0.010471,-0.003192,4e-06
2020-11-30,0.001105,-0.002241,-0.010358,-0.001571,0.001914,0.012787,-0.007759,5e-06
2020-12-01,0.002761,0.003103,0.000259,0.00347,0.000957,-0.01123,0.005791,4e-06
2020-12-02,-0.013457,0.002337,0.000963,-0.008101,0.004419,-0.01748,0.004222,4e-06
2020-12-03,-0.031247,-0.004206,-0.001713,0.003175,0.004547,0.00362,-0.005792,5e-06
2020-12-04,-0.018267,-0.004996,-0.01094,-0.01211,-0.003386,-0.002455,-0.009298,4e-06
2020-12-07,-0.027082,-0.004541,-0.004938,0.003135,-0.002282,0.000867,-0.008118,4e-06
2020-12-08,-0.001145,-0.014283,-0.000578,-0.001654,0.002229,0.001617,-0.005391,4e-06
2020-12-09,0.008159,-0.001566,0.006236,-0.00084,0.004286,-0.003454,0.010641,4e-06
2020-12-10,0.014404,-0.003366,-0.010897,-0.001149,-0.000232,0.000234,0.004035,5e-06
2020-12-11,0.01406,-0.002449,-0.011545,-0.000318,-0.003727,0.009011,-0.004179,4e-06
2020-12-14,-0.006786,0.008151,0.008824,0.002706,-0.000797,-0.009914,-0.003583,4e-06
2020-12-15,-0.002289,0.002496,0.004689,-0.002148,-0.004182,-0.003352,0.003395,3e-06
2020-12-16,-0.010826,0.008059,0.008196,0.00109,0.002774,-0.003787,0.001306,4e-06
2020-12-17,-0.009503,-0.007334,-0.002293,-0.005241,0.001975,-0.002107,-0.002288,4e-06
2020-12-18,-0.007647,0.006272,-0.000656,-0.005224,-0.000601,-0.001717,-0.005083,4e-06
2020-12-21,0.005832,-0.000885,-0.001777,0.005418,0.000624,-0.004858,0.003216,5e-06
2020-12-22,0.002108,0.0025,-0.001741,0.006978,0.00163,-0.00858,0.00888,6e-06
2020-12-23,-0.005966,0.006718,-0.007531,-0.001273,-0.001457,0.008734,-0.005798,3e-06
2020-12-24,-0.005564,-0.006269,0.003435,-0.004155,0.005014,-0.011052,0.000294,5e-06
2020-12-25,-0.002745,0.009236,-0.003704,-0.001372,-0.004508,0.001989,0.009469,4e-06
2020-12-28,0.000536,0.00486,0.00109,0.006757,0.002381,-0.000644,-0.000732,5e-06
2020-12-29,0.005411,1e-06,0.00951,-0.004573,0.000446,-0.006548,0.009114,4e-06
2020-12-30,0.008141,-0.00444,-0.00117,0.00571,0.004011,0.009593,0.002962,5e-06
2020-12-31,0.031553,-0.002067,-0.002759,0.000504,-0.00151,0.001309,0.003829,3e-06
2021-01-01,-0.00815,0.002591,-0.00125,0.001972,0.00132,-0.002585,-0.001689,4e-06
2021-01-04,-0.01182,0.010521,0.006984,-0.002501,0.010623,-0.00215,0.005639,4e-06
2021-01-05,-0.004217,0.005325,0.005149,-0.00169,-0.006182,0.005524,-0.000779,4e-06
2021-01-06,-0.001013,0.004247,-0.004088,-0.000543,0.003822,-0.00664,0.009708,4e-06
2021-01-07,0.00466,0.008488,0.003161,-0.004471,-0.005299,-0.002655,0.002958,5e-06
2021-01-08,-0.007155,0.003525,-0.006898,-0.004804,-0.003234,0.007736,0.000325,5e-06
2021-01-11,0.007304,0.006096,0.008342,-0.0006,0.00493,0.002082,0.005894,4e-06
2021-01-12,-0.000995,-0.003313,-0.004507,0.003756,-0.008842,-0.010039,0.000885,4e-06
2021-01-13,-0.008612,0.002312,-0.000192,0.002934,0.006926,-0.003441,0.014383,3e-06
2021-01-14,0.002974,0.001438,-0.01034,-0.005609,-0.003001,-0.00202,-0.007764,4e-06
2021-01-15,-0.000526,0.007468,0.001487,-0.005614,0.001823,-0.001338,-0.009294,4e-06
2021-01-18,0.010436,0.006413,-0.000465,0.00089,-0.0017,-0.000702,-0.005252,4e-06
2021-01-19,-0.013298,0.007252,-0.000712,-0.005204,-0.005864,-0.004398,-0.002175,3e-06
2021-01-20,0.011281,0.001882,0.019557,-0.003263,-0.000649,-0.017567,0.007818,5e-06
2021-01-21,-0.014668,0.003876,0.000724,0.004091,0.003373,0.002383,0.009208,5e-06
2021-01-22,0.006178,-0.000852,-0.005397,0.004518,0.003986,0.004737,-0.000782,3e-06
2021-01-25,-0.002221,0.002081,-0.000543,-0.001114,-0.000247,0.005568,0.000789,4e-06
2021-01-26,0.005809,0.000796,-0.001718,-0.007712,-0.002169,0.008794,-0.003648,3e-06
2021-01-27,-0.016479,0.009555,0.00214,0.001029,-0.000587,0.009431,-0.002172,5e-06
2021-01-28,-0.015202,0.000589,0.00297,0.006052,0.003078,0.007939,0.008533,4e-06
2021-01-29,-0.035592,0.006046,0.001917,-0.001351,0.002484,-0.004436,0.004939,5e-06
2021-02-01,0.011325,0.005191,-0.003484,0.003765,-0.004205,0.003421,0.005046,3e-06
2021-02-02,-0.022412,0.005889,0.001243,-0.002711,0.002904,-0.008353,-0.000799,5e-06
2021-02-03,0.011862,0.008806,0.004085,-0.002201,-0.003327,-0.003397,-0.010139,4e-06
