,Portfolio_Return
2024-05-30,-0.0052281008730014145
2024-05-31,0.009857295980427653
2024-06-03,-0.0012745335191137429
2024-06-04,0.011750125117276274
2024-06-05,-0.011484980814172511
2024-06-06,0.01509587480093872
2024-06-07,0.01549654675756898
2024-06-10,-0.009265662749816642
2024-06-11,0.008607330995659693
2024-06-12,-0.008866418393529769
2024-06-13,0.000611477476152854
2024-06-14,0.003713613809259532
2024-06-17,-0.011684862115087367
2024-06-18,0.0028215260387194426
2024-06-19,0.0005892032274664352
2024-06-20,0.009059423829379578
2024-06-21,0.005449495668221123
2024-06-24,0.003260306156875858
2024-06-25,0.006299729324616952
2024-06-26,0.013169886551502238
2024-06-27,0.0007587011592670973
2024-06-28,0.013018395835198232
2024-07-01,0.0031001014465435166
2024-07-02,0.005268783419310703
2024-07-03,-0.008182125455049226
2024-07-04,-0.0067688708162991764
2024-07-05,-0.008471588950275073
2024-07-08,0.0019631946191111063
2024-07-09,-2.7064658363867584e-05
2024-07-10,-0.01746216657310203
2024-07-11,0.010382917945879323
2024-07-12,-0.024950846541641165
2024-07-15,0.009287069522036838
2024-07-16,-0.012906177171824339
2024-07-17,0.009855969039964508
2024-07-18,0.0007565014607740954
2024-07-19,0.01056099051060535
2024-07-22,0.015402203671943861
2024-07-23,-0.03154829617437353
2024-07-24,-0.009745813963530614
2024-07-25,-0.008935798634317548
2024-07-26,0.011893272863429753
2024-07-29,0.0027773684107209665
2024-07-30,-0.018955403757346313
2024-07-31,0.005841080471398231
2024-08-01,0.005759551117326049
2024-08-02,-0.004693925257609252
2024-08-05,0.01438774963603993
2024-08-06,-0.008497546012826774
2024-08-07,0.012021458217838555
2024-08-08,-0.005897142687229812
2024-08-09,-0.014250523675233561
2024-08-12,0.01561136173800911
2024-08-13,-0.005197030944581849
2024-08-14,-0.0018912210477236222
2024-08-15,0.0014132859626119318
2024-08-16,-0.01892427574061506
2024-08-19,0.009363252531283726
2024-08-20,0.005076863126805573
2024-08-21,-0.013257978069190905
2024-08-22,0.007410975755445582
2024-08-23,-0.005932100626471426
2024-08-26,-0.0012017651267317636
2024-08-27,-0.006726154723971998
2024-08-28,0.015043592844884454
2024-08-29,-0.003619842097486109
2024-08-30,-0.009392468293059262
2024-09-02,0.016048371635432407
2024-09-03,0.005224867491824943
2024-09-04,-0.0070130481875407555
2024-09-05,0.00636684088881416
2024-09-06,-0.0035706238923247867
2024-09-09,0.008338881575130217
2024-09-10,0.011063341011114551
2024-09-11,-0.01017841049330801
2024-09-12,-0.006735397134075773
2024-09-13,0.011519451767294422
2024-09-16,0.004711753537268803
2024-09-17,0.013932451312463961
2024-09-18,-0.028034189897830592
2024-09-19,0.0031054313169194543
2024-09-20,-0.00107082643599999
2024-09-23,0.0008597234090426597
2024-09-24,-0.011542642118503449
2024-09-25,-0.021141740939838373
2024-09-26,0.008121905319963272
2024-09-27,0.001397340117949578
2024-09-30,-0.008615481819615885
2024-10-01,0.008366912674784985
2024-10-02,0.020539445186097353
2024-10-03,0.010980470808180444
2024-10-04,0.003125932309580456
2024-10-07,-0.004793109915278245
2024-10-08,-0.014228322300414136
2024-10-09,0.01370323530177596
2024-10-10,-0.0006918097601552477
2024-10-11,-0.026234624432524497
2024-10-14,0.022864038832326142
2024-10-15,0.0009563022386365138
2024-10-16,0.005806968767762262
2024-10-17,0.0010688490439219175
2024-10-18,0.0010288698482565093
2024-10-21,0.00509960657822219
2024-10-22,-0.0006437967013332267
2024-10-23,0.0010790108980440844
2024-10-24,-0.005023066649329651
2024-10-25,0.0008119473653958442
2024-10-28,0.0031501046784241597
2024-10-29,0.002546542239423774
2024-10-30,-0.00279761938750736
2024-10-31,-0.0022682761860081477
2024-11-01,-0.026364358555138693
2024-11-04,0.005922101069257133
2024-11-05,-0.0012283773111462968
2024-11-06,0.0028408772642122652
2024-11-07,0.012804135249960831
2024-11-08,0.016839306580178123
2024-11-11,0.009072968023102502
2024-11-12,-0.023251002886326266
2024-11-13,-0.008642743336023094
2024-11-14,0.016721234226414607
2024-11-15,-0.019823862627817886
2024-11-18,-0.019890244211623095
2024-11-19,0.004296929541457768
2024-11-20,-0.0057530082896600655
2024-11-21,0.0031012506448630855
2024-11-22,-0.004900891305653256
2024-11-25,0.012405364830355507
2024-11-26,-0.002898180062485769
2024-11-27,-0.007104677776909694
2024-11-28,0.014923381696247597
2024-11-29,0.016655433439182143
2024-12-02,0.0013693753946713723
2024-12-03,0.023528261380716037
2024-12-04,0.01721615952158576
2024-12-05,-0.014337098772144664
2024-12-06,-0.004248929497218784
2024-12-09,-0.0074070932507933045
2024-12-10,0.0010196570633097585
2024-12-11,0.00826999625571329
2024-12-12,0.0014993454237487084
2024-12-13,0.00894243531791879
2024-12-16,-0.009008841359383317
2024-12-17,-0.01722115536114563
2024-12-18,-0.007163414883491717
2024-12-19,0.013928337071357827
2024-12-20,0.011305433550827514
2024-12-23,0.0059336024353396286
2024-12-24,0.0041018722498744565
2024-12-25,0.01006279322735253
2024-12-26,-0.005458078343670991
2024-12-27,-0.008499347888825804
2024-12-30,-0.01469401542718779
2024-12-31,-0.0033804392818580177
